date,year,month,day,fips,county,state,lat,long,tmax,tmin
1951-03-08,1951,3,8,6055,Napa County,CA,38.5,-122.49999999965232,17.9175,3.1616
1951-03-09,1951,3,9,6055,Napa County,CA,38.5,-122.49999999965232,18.0628,3.1698
1951-03-10,1951,3,10,6055,Napa County,CA,38.5,-122.49999999965232,18.2012,3.1822
1951-03-11,1951,3,11,6055,Napa County,CA,38.5,-122.49999999965232,18.3322,3.1993
1951-03-12,1951,3,12,6055,Napa County,CA,38.5,-122.49999999965232,18.4552,3.2213
1951-03-13,1951,3,13,6055,Napa County,CA,38.5,-122.49999999965232,18.5695,3.2485
1951-03-14,1951,3,14,6055,Napa County,CA,38.5,-122.49999999965232,18.6747,3.2813
1951-03-15,1951,3,15,6055,Napa County,CA,38.5,-122.49999999965232,18.77,3.32
1951-03-16,1951,3,16,6055,Napa County,CA,38.5,-122.49999999965232,18.8551,3.3648
1951-03-17,1951,3,17,6055,Napa County,CA,38.5,-122.49999999965232,18.9306,3.4157
1951-03-18,1951,3,18,6055,Napa County,CA,38.5,-122.49999999965232,18.9969,3.4722
1951-03-19,1951,3,19,6055,Napa County,CA,38.5,-122.49999999965232,19.0548,3.5342
1951-03-20,1951,3,20,6055,Napa County,CA,38.5,-122.49999999965232,19.105,3.6015
1951-03-21,1951,3,21,6055,Napa County,CA,38.5,-122.49999999965232,19.1481,3.6737
1951-03-22,1951,3,22,6055,Napa County,CA,38.5,-122.49999999965232,19.1847,3.7506
1951-03-23,1951,3,23,6055,Napa County,CA,38.5,-122.49999999965232,19.2156,3.8319
1951-03-24,1951,3,24,6055,Napa County,CA,38.5,-122.49999999965232,19.2414,3.9175
1951-03-25,1951,3,25,6055,Napa County,CA,38.5,-122.49999999965232,19.2627,4.007
1951-03-26,1951,3,26,6055,Napa County,CA,38.5,-122.49999999965232,19.2802,4.1002
1951-03-27,1951,3,27,6055,Napa County,CA,38.5,-122.49999999965232,19.2946,4.1969
1951-03-28,1951,3,28,6055,Napa County,CA,38.5,-122.49999999965232,19.3065,4.2967
1951-03-29,1951,3,29,6055,Napa County,CA,38.5,-122.49999999965232,19.3166,4.3995
1951-03-30,1951,3,30,6055,Napa County,CA,38.5,-122.49999999965232,19.3256,4.505
1951-03-31,1951,3,31,6055,Napa County,CA,38.5,-122.49999999965232,19.334,4.6129
1951-04-01,1951,4,1,6055,Napa County,CA,38.5,-122.49999999965232,19.3426,4.7229
1951-04-02,1951,4,2,6055,Napa County,CA,38.5,-122.49999999965232,19.352,4.8349
1951-04-03,1951,4,3,6055,Napa County,CA,38.5,-122.49999999965232,19.363,4.9486
1951-04-04,1951,4,4,6055,Napa County,CA,38.5,-122.49999999965232,19.376,5.0636
1951-04-05,1951,4,5,6055,Napa County,CA,38.5,-122.49999999965232,19.3919,5.1798
1951-04-06,1951,4,6,6055,Napa County,CA,38.5,-122.49999999965232,19.4112,5.297
1951-04-07,1951,4,7,6055,Napa County,CA,38.5,-122.49999999965232,19.4347,5.4147
1951-04-08,1951,4,8,6055,Napa County,CA,38.5,-122.49999999965232,19.4629,5.5329
1951-04-09,1951,4,9,6055,Napa County,CA,38.5,-122.49999999965232,19.4966,5.6512
1951-04-10,1951,4,10,6055,Napa County,CA,38.5,-122.49999999965232,19.5364,5.7694
1951-04-11,1951,4,11,6055,Napa County,CA,38.5,-122.49999999965232,19.583,5.8873
1951-04-12,1951,4,12,6055,Napa County,CA,38.5,-122.49999999965232,19.6369,6.0045
1951-04-13,1951,4,13,6055,Napa County,CA,38.5,-122.49999999965232,19.699,6.1209
1951-04-14,1951,4,14,6055,Napa County,CA,38.5,-122.49999999965232,19.7698,6.2361
1951-04-15,1951,4,15,6055,Napa County,CA,38.5,-122.49999999965232,19.85,6.35
1951-04-16,1951,4,16,6055,Napa County,CA,38.5,-122.49999999965232,19.9401,6.4623
1951-04-17,1951,4,17,6055,Napa County,CA,38.5,-122.49999999965232,20.0397,6.5729
1951-04-18,1951,4,18,6055,Napa County,CA,38.5,-122.49999999965232,20.1483,6.682
1951-04-19,1951,4,19,6055,Napa County,CA,38.5,-122.49999999965232,20.2655,6.7895
1951-04-20,1951,4,20,6055,Napa County,CA,38.5,-122.49999999965232,20.3907,6.8954
1951-04-21,1951,4,21,6055,Napa County,CA,38.5,-122.49999999965232,20.5234,6.9998
1951-04-22,1951,4,22,6055,Napa County,CA,38.5,-122.49999999965232,20.663,7.1026
1951-04-23,1951,4,23,6055,Napa County,CA,38.5,-122.49999999965232,20.8091,7.2039
1951-04-24,1951,4,24,6055,Napa County,CA,38.5,-122.49999999965232,20.9612,7.3037
1951-04-25,1951,4,25,6055,Napa County,CA,38.5,-122.49999999965232,21.1187,7.402
1951-04-26,1951,4,26,6055,Napa County,CA,38.5,-122.49999999965232,21.2812,7.4989
1951-04-27,1951,4,27,6055,Napa County,CA,38.5,-122.49999999965232,21.448,7.5943
1951-04-28,1951,4,28,6055,Napa County,CA,38.5,-122.49999999965232,21.6188,7.6882
1951-04-29,1951,4,29,6055,Napa County,CA,38.5,-122.49999999965232,21.7929,7.7807
1951-04-30,1951,4,30,6055,Napa County,CA,38.5,-122.49999999965232,21.9699,7.8718
1951-05-01,1951,5,1,6055,Napa County,CA,38.5,-122.49999999965232,22.1492,7.9615
1951-05-02,1951,5,2,6055,Napa County,CA,38.5,-122.49999999965232,22.3304,8.0499
1951-05-03,1951,5,3,6055,Napa County,CA,38.5,-122.49999999965232,22.513,8.1368
1951-05-04,1951,5,4,6055,Napa County,CA,38.5,-122.49999999965232,22.6963,8.2225
1951-05-05,1951,5,5,6055,Napa County,CA,38.5,-122.49999999965232,22.88,8.3068
1951-05-06,1951,5,6,6055,Napa County,CA,38.5,-122.49999999965232,23.0634,8.3898
1951-05-07,1951,5,7,6055,Napa County,CA,38.5,-122.49999999965232,23.2461,8.4714
1951-05-08,1951,5,8,6055,Napa County,CA,38.5,-122.49999999965232,23.4276,8.5518
1951-05-09,1951,5,9,6055,Napa County,CA,38.5,-122.49999999965232,23.6073,8.631
1951-05-10,1951,5,10,6055,Napa County,CA,38.5,-122.49999999965232,23.7847,8.7088
1951-05-11,1951,5,11,6055,Napa County,CA,38.5,-122.49999999965232,23.9594,8.7855
1951-05-12,1951,5,12,6055,Napa County,CA,38.5,-122.49999999965232,24.1308,8.8609000000000009
1951-05-13,1951,5,13,6055,Napa County,CA,38.5,-122.49999999965232,24.2983,8.9351
1951-05-14,1951,5,14,6055,Napa County,CA,38.5,-122.49999999965232,24.4616,9.0081
1951-05-15,1951,5,15,6055,Napa County,CA,38.5,-122.49999999965232,24.62,9.08
1951-05-16,1951,5,16,6055,Napa County,CA,38.5,-122.49999999965232,24.7732,9.1507
1951-05-17,1951,5,17,6055,Napa County,CA,38.5,-122.49999999965232,24.9214,9.2202
1951-05-18,1951,5,18,6055,Napa County,CA,38.5,-122.49999999965232,25.0648,9.2886
1951-05-19,1951,5,19,6055,Napa County,CA,38.5,-122.49999999965232,25.2038,9.3558
1951-05-20,1951,5,20,6055,Napa County,CA,38.5,-122.49999999965232,25.3386,9.4219
1951-05-21,1951,5,21,6055,Napa County,CA,38.5,-122.49999999965232,25.4697,9.4868
1951-05-22,1951,5,22,6055,Napa County,CA,38.5,-122.49999999965232,25.5972,9.5505
1951-05-23,1951,5,23,6055,Napa County,CA,38.5,-122.49999999965232,25.7215,9.6131
1951-05-24,1951,5,24,6055,Napa County,CA,38.5,-122.49999999965232,25.843,9.6745
1951-05-25,1951,5,25,6055,Napa County,CA,38.5,-122.49999999965232,25.9618,9.7347
1951-05-26,1951,5,26,6055,Napa County,CA,38.5,-122.49999999965232,26.0783,9.7938
1951-05-27,1951,5,27,6055,Napa County,CA,38.5,-122.49999999965232,26.1929,9.8517
1951-05-28,1951,5,28,6055,Napa County,CA,38.5,-122.49999999965232,26.3058,9.9085
1951-05-29,1951,5,29,6055,Napa County,CA,38.5,-122.49999999965232,26.4173,9.9641
1951-05-30,1951,5,30,6055,Napa County,CA,38.5,-122.49999999965232,26.5277,10.0185
1951-05-31,1951,5,31,6055,Napa County,CA,38.5,-122.49999999965232,26.6374,10.0717
1951-06-01,1951,6,1,6055,Napa County,CA,38.5,-122.49999999965232,26.7467,10.1238
1951-06-02,1951,6,2,6055,Napa County,CA,38.5,-122.49999999965232,26.8558,10.1747
1951-06-03,1951,6,3,6055,Napa County,CA,38.5,-122.49999999965232,26.965,10.2245
1951-06-04,1951,6,4,6055,Napa County,CA,38.5,-122.49999999965232,27.0748,10.2731
1951-06-05,1951,6,5,6055,Napa County,CA,38.5,-122.49999999965232,27.1852,10.3205
1951-06-06,1951,6,6,6055,Napa County,CA,38.5,-122.49999999965232,27.2968,10.3667
1951-06-07,1951,6,7,6055,Napa County,CA,38.5,-122.49999999965232,27.4098,10.4118
1951-06-08,1951,6,8,6055,Napa County,CA,38.5,-122.49999999965232,27.5244,10.4556
1951-06-09,1951,6,9,6055,Napa County,CA,38.5,-122.49999999965232,27.6411,10.4984
1951-06-10,1951,6,10,6055,Napa County,CA,38.5,-122.49999999965232,27.76,10.5399
1951-06-11,1951,6,11,6055,Napa County,CA,38.5,-122.49999999965232,27.8816,10.5803
1951-06-12,1951,6,12,6055,Napa County,CA,38.5,-122.49999999965232,28.006,10.6195
1951-06-13,1951,6,13,6055,Napa County,CA,38.5,-122.49999999965232,28.1337,10.6575
1951-06-14,1951,6,14,6055,Napa County,CA,38.5,-122.49999999965232,28.2649,10.6943
1951-06-15,1951,6,15,6055,Napa County,CA,38.5,-122.49999999965232,28.4,10.73
1951-06-16,1951,6,16,6055,Napa County,CA,38.5,-122.49999999965232,28.5391,10.7645
1951-06-17,1951,6,17,6055,Napa County,CA,38.5,-122.49999999965232,28.6818,10.7979
1951-06-18,1951,6,18,6055,Napa County,CA,38.5,-122.49999999965232,28.8276,10.8301
1951-06-19,1951,6,19,6055,Napa County,CA,38.5,-122.49999999965232,28.9762,10.8613
1951-06-20,1951,6,20,6055,Napa County,CA,38.5,-122.49999999965232,29.1269,10.8915
1951-06-21,1951,6,21,6055,Napa County,CA,38.5,-122.49999999965232,29.2794,10.9207
1951-06-22,1951,6,22,6055,Napa County,CA,38.5,-122.49999999965232,29.433,10.9489
1951-06-23,1951,6,23,6055,Napa County,CA,38.5,-122.49999999965232,29.5874,10.9763
1951-06-24,1951,6,24,6055,Napa County,CA,38.5,-122.49999999965232,29.742,11.0028
1951-06-25,1951,6,25,6055,Napa County,CA,38.5,-122.49999999965232,29.8964,11.0285
1951-06-26,1951,6,26,6055,Napa County,CA,38.5,-122.49999999965232,30.05,11.0534
1951-06-27,1951,6,27,6055,Napa County,CA,38.5,-122.49999999965232,30.2024,11.0775
1951-06-28,1951,6,28,6055,Napa County,CA,38.5,-122.49999999965232,30.3531,11.101
1951-06-29,1951,6,29,6055,Napa County,CA,38.5,-122.49999999965232,30.5016,11.1237
1951-06-30,1951,6,30,6055,Napa County,CA,38.5,-122.49999999965232,30.6474,11.1459
1951-07-01,1951,7,1,6055,Napa County,CA,38.5,-122.49999999965232,30.79,11.1675
1951-07-02,1951,7,2,6055,Napa County,CA,38.5,-122.49999999965232,30.9289,11.1885
1951-07-03,1951,7,3,6055,Napa County,CA,38.5,-122.49999999965232,31.0637,11.209
1951-07-04,1951,7,4,6055,Napa County,CA,38.5,-122.49999999965232,31.1939,11.229
1951-07-05,1951,7,5,6055,Napa County,CA,38.5,-122.49999999965232,31.3189,11.2487
1951-07-06,1951,7,6,6055,Napa County,CA,38.5,-122.49999999965232,31.4383,11.2679
1951-07-07,1951,7,7,6055,Napa County,CA,38.5,-122.49999999965232,31.5517,11.2868
1951-07-08,1951,7,8,6055,Napa County,CA,38.5,-122.49999999965232,31.6584,11.3053
1951-07-09,1951,7,9,6055,Napa County,CA,38.5,-122.49999999965232,31.758,11.3236
1951-07-10,1951,7,10,6055,Napa County,CA,38.5,-122.49999999965232,31.8501,11.3417
1951-07-11,1951,7,11,6055,Napa County,CA,38.5,-122.49999999965232,31.9342,11.3596
1951-07-12,1951,7,12,6055,Napa County,CA,38.5,-122.49999999965232,32.0097,11.3773
1951-07-13,1951,7,13,6055,Napa County,CA,38.5,-122.49999999965232,32.0761,11.3949
1951-07-14,1951,7,14,6055,Napa County,CA,38.5,-122.49999999965232,32.1331,11.4125
1951-07-15,1951,7,15,6055,Napa County,CA,38.5,-122.49999999965232,32.18,11.43
1951-07-16,1951,7,16,6055,Napa County,CA,38.5,-122.49999999965232,32.2166,11.4475
1951-07-17,1951,7,17,6055,Napa County,CA,38.5,-122.49999999965232,32.2433,11.465
1951-07-18,1951,7,18,6055,Napa County,CA,38.5,-122.49999999965232,32.2604,11.4825
1951-07-19,1951,7,19,6055,Napa County,CA,38.5,-122.49999999965232,32.2686,11.4999
1951-07-20,1951,7,20,6055,Napa County,CA,38.5,-122.49999999965232,32.2684,11.5172
1951-07-21,1951,7,21,6055,Napa County,CA,38.5,-122.49999999965232,32.2603,11.5345
1951-07-22,1951,7,22,6055,Napa County,CA,38.5,-122.49999999965232,32.2447,11.5516
1951-07-23,1951,7,23,6055,Napa County,CA,38.5,-122.49999999965232,32.2222,11.5686
1951-07-24,1951,7,24,6055,Napa County,CA,38.5,-122.49999999965232,32.1934,11.5855
1951-07-25,1951,7,25,6055,Napa County,CA,38.5,-122.49999999965232,32.1586,11.6022
1951-07-26,1951,7,26,6055,Napa County,CA,38.5,-122.49999999965232,32.1185,11.6187
1951-07-27,1951,7,27,6055,Napa County,CA,38.5,-122.49999999965232,32.0736,11.635
1951-07-28,1951,7,28,6055,Napa County,CA,38.5,-122.49999999965232,32.0243,11.6511
1951-07-29,1951,7,29,6055,Napa County,CA,38.5,-122.49999999965232,31.9712,11.6669
1951-07-30,1951,7,30,6055,Napa County,CA,38.5,-122.49999999965232,31.9148,11.6825
1951-07-31,1951,7,31,6055,Napa County,CA,38.5,-122.49999999965232,31.8555,11.6977
1951-08-01,1951,8,1,6055,Napa County,CA,38.5,-122.49999999965232,31.794,11.7127
1951-08-02,1951,8,2,6055,Napa County,CA,38.5,-122.49999999965232,31.7308,11.7274
1951-08-03,1951,8,3,6055,Napa County,CA,38.5,-122.49999999965232,31.6662,11.7417
1951-08-04,1951,8,4,6055,Napa County,CA,38.5,-122.49999999965232,31.6009,11.7557
1951-08-05,1951,8,5,6055,Napa County,CA,38.5,-122.49999999965232,31.5354,11.7693
1951-08-06,1951,8,6,6055,Napa County,CA,38.5,-122.49999999965232,31.4701,11.7824
1951-08-07,1951,8,7,6055,Napa County,CA,38.5,-122.49999999965232,31.4057,11.7952
1951-08-08,1951,8,8,6055,Napa County,CA,38.5,-122.49999999965232,31.3425,11.8075
1951-08-09,1951,8,9,6055,Napa County,CA,38.5,-122.49999999965232,31.2812,11.8194
1951-08-10,1951,8,10,6055,Napa County,CA,38.5,-122.49999999965232,31.2222,11.8308
1951-08-11,1951,8,11,6055,Napa County,CA,38.5,-122.49999999965232,31.166,11.8417
1951-08-12,1951,8,12,6055,Napa County,CA,38.5,-122.49999999965232,31.1132,11.8521
1951-08-13,1951,8,13,6055,Napa County,CA,38.5,-122.49999999965232,31.0642,11.862
1951-08-14,1951,8,14,6055,Napa County,CA,38.5,-122.49999999965232,31.0197,11.8713
1951-08-15,1951,8,15,6055,Napa County,CA,38.5,-122.49999999965232,30.98,11.88
1951-08-16,1951,8,16,6055,Napa County,CA,38.5,-122.49999999965232,30.9456,11.8881
1951-08-17,1951,8,17,6055,Napa County,CA,38.5,-122.49999999965232,30.9161,11.8955
1951-08-18,1951,8,18,6055,Napa County,CA,38.5,-122.49999999965232,30.891,11.9021
1951-08-19,1951,8,19,6055,Napa County,CA,38.5,-122.49999999965232,30.8698,11.9078
1951-08-20,1951,8,20,6055,Napa County,CA,38.5,-122.49999999965232,30.8522,11.9124
1951-08-21,1951,8,21,6055,Napa County,CA,38.5,-122.49999999965232,30.8375,11.9159
1951-08-22,1951,8,22,6055,Napa County,CA,38.5,-122.49999999965232,30.8253,11.9181
1951-08-23,1951,8,23,6055,Napa County,CA,38.5,-122.49999999965232,30.8151,11.9188
1951-08-24,1951,8,24,6055,Napa County,CA,38.5,-122.49999999965232,30.8065,11.9181
1951-08-25,1951,8,25,6055,Napa County,CA,38.5,-122.49999999965232,30.7989,11.9158
1951-08-26,1951,8,26,6055,Napa County,CA,38.5,-122.49999999965232,30.7918,11.9117
1951-08-27,1951,8,27,6055,Napa County,CA,38.5,-122.49999999965232,30.7848,11.9058
1951-08-28,1951,8,28,6055,Napa County,CA,38.5,-122.49999999965232,30.7774,11.8979
1951-08-29,1951,8,29,6055,Napa County,CA,38.5,-122.49999999965232,30.7691,11.8879
1951-08-30,1951,8,30,6055,Napa County,CA,38.5,-122.49999999965232,30.7594,11.8758
1951-08-31,1951,8,31,6055,Napa County,CA,38.5,-122.49999999965232,30.7479,11.8613
1951-09-01,1951,9,1,6055,Napa County,CA,38.5,-122.49999999965232,30.734,11.8444
1951-09-02,1951,9,2,6055,Napa County,CA,38.5,-122.49999999965232,30.7172,11.825
1951-09-03,1951,9,3,6055,Napa County,CA,38.5,-122.49999999965232,30.6971,11.803
1951-09-04,1951,9,4,6055,Napa County,CA,38.5,-122.49999999965232,30.6732,11.7781
1951-09-05,1951,9,5,6055,Napa County,CA,38.5,-122.49999999965232,30.645,11.7504
1951-09-06,1951,9,6,6055,Napa County,CA,38.5,-122.49999999965232,30.612,11.7197
1951-09-07,1951,9,7,6055,Napa County,CA,38.5,-122.49999999965232,30.5738,11.6859
1951-09-08,1951,9,8,6055,Napa County,CA,38.5,-122.49999999965232,30.5298,11.6489
1951-09-09,1951,9,9,6055,Napa County,CA,38.5,-122.49999999965232,30.4796,11.6086
1951-09-10,1951,9,10,6055,Napa County,CA,38.5,-122.49999999965232,30.4226,11.5648
1951-09-11,1951,9,11,6055,Napa County,CA,38.5,-122.49999999965232,30.3584,11.5174
1951-09-12,1951,9,12,6055,Napa County,CA,38.5,-122.49999999965232,30.2866,11.4663
1951-09-13,1951,9,13,6055,Napa County,CA,38.5,-122.49999999965232,30.2065,11.4115
1951-09-14,1951,9,14,6055,Napa County,CA,38.5,-122.49999999965232,30.1178,11.3528
1951-09-15,1951,9,15,6055,Napa County,CA,38.5,-122.49999999965232,30.02,11.29
1951-09-16,1951,9,16,6055,Napa County,CA,38.5,-122.49999999965232,29.9127,11.2232
1951-09-17,1951,9,17,6055,Napa County,CA,38.5,-122.49999999965232,29.796,11.1524
1951-09-18,1951,9,18,6055,Napa County,CA,38.5,-122.49999999965232,29.6703,11.0781
1951-09-19,1951,9,19,6055,Napa County,CA,38.5,-122.49999999965232,29.5358,11.0004
1951-09-20,1951,9,20,6055,Napa County,CA,38.5,-122.49999999965232,29.393,10.9196
1951-09-21,1951,9,21,6055,Napa County,CA,38.5,-122.49999999965232,29.242,10.8359
1951-09-22,1951,9,22,6055,Napa County,CA,38.5,-122.49999999965232,29.0832,10.7497
1951-09-23,1951,9,23,6055,Napa County,CA,38.5,-122.49999999965232,28.9169,10.6611
1951-09-24,1951,9,24,6055,Napa County,CA,38.5,-122.49999999965232,28.7434,10.5704
1951-09-25,1951,9,25,6055,Napa County,CA,38.5,-122.49999999965232,28.563,10.4779
1951-09-26,1951,9,26,6055,Napa County,CA,38.5,-122.49999999965232,28.3759,10.3839
1951-09-27,1951,9,27,6055,Napa County,CA,38.5,-122.49999999965232,28.1826,10.2885
1951-09-28,1951,9,28,6055,Napa County,CA,38.5,-122.49999999965232,27.9833,10.192
1951-09-29,1951,9,29,6055,Napa County,CA,38.5,-122.49999999965232,27.7782,10.0948
1951-09-30,1951,9,30,6055,Napa County,CA,38.5,-122.49999999965232,27.5678,9.997
1951-10-01,1951,10,1,6055,Napa County,CA,38.5,-122.49999999965232,27.3523,9.899
1951-10-02,1951,10,2,6055,Napa County,CA,38.5,-122.49999999965232,27.132,9.8009
1951-10-03,1951,10,3,6055,Napa County,CA,38.5,-122.49999999965232,26.9072,9.703
1951-10-04,1951,10,4,6055,Napa County,CA,38.5,-122.49999999965232,26.6782,9.6057
1951-10-05,1951,10,5,6055,Napa County,CA,38.5,-122.49999999965232,26.4454,9.509
1951-10-06,1951,10,6,6055,Napa County,CA,38.5,-122.49999999965232,26.2089,9.4134
1951-10-07,1951,10,7,6055,Napa County,CA,38.5,-122.49999999965232,25.9692,9.319
1951-10-08,1951,10,8,6055,Napa County,CA,38.5,-122.49999999965232,25.7265,9.2262
1951-10-09,1951,10,9,6055,Napa County,CA,38.5,-122.49999999965232,25.4812,9.1351
1951-10-10,1951,10,10,6055,Napa County,CA,38.5,-122.49999999965232,25.2335,9.046
1951-10-11,1951,10,11,6055,Napa County,CA,38.5,-122.49999999965232,24.9837,8.9592
1951-10-12,1951,10,12,6055,Napa County,CA,38.5,-122.49999999965232,24.7322,8.875
1951-10-13,1951,10,13,6055,Napa County,CA,38.5,-122.49999999965232,24.4792,8.7935
1951-10-14,1951,10,14,6055,Napa County,CA,38.5,-122.49999999965232,24.225,8.7151
1951-10-15,1951,10,15,6055,Napa County,CA,38.5,-122.49999999965232,23.97,8.64
1951-10-16,1951,10,16,6055,Napa County,CA,38.5,-122.49999999965232,23.7144,8.5684
1951-10-17,1951,10,17,6055,Napa County,CA,38.5,-122.49999999965232,23.4585,8.5001
1951-10-18,1951,10,18,6055,Napa County,CA,38.5,-122.49999999965232,23.2023,8.4348
1951-10-19,1951,10,19,6055,Napa County,CA,38.5,-122.49999999965232,22.946,8.3723
1951-10-20,1951,10,20,6055,Napa County,CA,38.5,-122.49999999965232,22.6898,8.3123
1951-10-21,1951,10,21,6055,Napa County,CA,38.5,-122.49999999965232,22.4339,8.2546
1951-10-22,1951,10,22,6055,Napa County,CA,38.5,-122.49999999965232,22.1783,8.1989
1951-10-23,1951,10,23,6055,Napa County,CA,38.5,-122.49999999965232,21.9233,8.1449
1951-10-24,1951,10,24,6055,Napa County,CA,38.5,-122.49999999965232,21.6691,8.0924
1951-10-25,1951,10,25,6055,Napa County,CA,38.5,-122.49999999965232,21.4157,8.0411
1951-10-26,1951,10,26,6055,Napa County,CA,38.5,-122.49999999965232,21.1634,7.9907
1951-10-27,1951,10,27,6055,Napa County,CA,38.5,-122.49999999965232,20.9123,7.9411
1951-10-28,1951,10,28,6055,Napa County,CA,38.5,-122.49999999965232,20.6625,7.8918
1951-10-29,1951,10,29,6055,Napa County,CA,38.5,-122.49999999965232,20.4142,7.8427
1951-10-30,1951,10,30,6055,Napa County,CA,38.5,-122.49999999965232,20.1676,7.7936
1951-10-31,1951,10,31,6055,Napa County,CA,38.5,-122.49999999965232,19.9229,7.744
1951-11-01,1951,11,1,6055,Napa County,CA,38.5,-122.49999999965232,19.6801,7.6939
1951-11-02,1951,11,2,6055,Napa County,CA,38.5,-122.49999999965232,19.4395,7.6428
1951-11-03,1951,11,3,6055,Napa County,CA,38.5,-122.49999999965232,19.2013,7.5906
1951-11-04,1951,11,4,6055,Napa County,CA,38.5,-122.49999999965232,18.9654,7.5371
1951-11-05,1951,11,5,6055,Napa County,CA,38.5,-122.49999999965232,18.7323,7.4818
1951-11-06,1951,11,6,6055,Napa County,CA,38.5,-122.49999999965232,18.5019,7.4246
1951-11-07,1951,11,7,6055,Napa County,CA,38.5,-122.49999999965232,18.2744,7.3652
1951-11-08,1951,11,8,6055,Napa County,CA,38.5,-122.49999999965232,18.0501,7.3034
1951-11-09,1951,11,9,6055,Napa County,CA,38.5,-122.49999999965232,17.829,7.2389
1951-11-10,1951,11,10,6055,Napa County,CA,38.5,-122.49999999965232,17.6113,7.1714
1951-11-11,1951,11,11,6055,Napa County,CA,38.5,-122.49999999965232,17.3973,7.1006
1951-11-12,1951,11,12,6055,Napa County,CA,38.5,-122.49999999965232,17.1869,7.0264
1951-11-13,1951,11,13,6055,Napa County,CA,38.5,-122.49999999965232,16.9805,6.9483
1951-11-14,1951,11,14,6055,Napa County,CA,38.5,-122.49999999965232,16.7781,6.8663
1951-11-15,1951,11,15,6055,Napa County,CA,38.5,-122.49999999965232,16.58,6.78
1951-11-16,1951,11,16,6055,Napa County,CA,38.5,-122.49999999965232,16.3862,6.6892
1951-11-17,1951,11,17,6055,Napa County,CA,38.5,-122.49999999965232,16.1966,6.5942
1951-11-18,1951,11,18,6055,Napa County,CA,38.5,-122.49999999965232,16.0112,6.4952
1951-11-19,1951,11,19,6055,Napa County,CA,38.5,-122.49999999965232,15.8297,6.3924
1951-11-20,1951,11,20,6055,Napa County,CA,38.5,-122.49999999965232,15.6521,6.2863
1951-11-21,1951,11,21,6055,Napa County,CA,38.5,-122.49999999965232,15.4783,6.1769
1951-11-22,1951,11,22,6055,Napa County,CA,38.5,-122.49999999965232,15.308,6.0647
1951-11-23,1951,11,23,6055,Napa County,CA,38.5,-122.49999999965232,15.1412,5.9499
1951-11-24,1951,11,24,6055,Napa County,CA,38.5,-122.49999999965232,14.9778,5.8328
1951-11-25,1951,11,25,6055,Napa County,CA,38.5,-122.49999999965232,14.8176,5.7137
1951-11-26,1951,11,26,6055,Napa County,CA,38.5,-122.49999999965232,14.6604,5.5927
1951-11-27,1951,11,27,6055,Napa County,CA,38.5,-122.49999999965232,14.5063,5.4703
1951-11-28,1951,11,28,6055,Napa County,CA,38.5,-122.49999999965232,14.3549,5.3467
1951-11-29,1951,11,29,6055,Napa County,CA,38.5,-122.49999999965232,14.2063,5.2222
1951-11-30,1951,11,30,6055,Napa County,CA,38.5,-122.49999999965232,14.0602,5.097
1951-12-01,1951,12,1,6055,Napa County,CA,38.5,-122.49999999965232,13.9166,4.9714
1951-12-02,1951,12,2,6055,Napa County,CA,38.5,-122.49999999965232,13.7753,4.8457
1951-12-03,1951,12,3,6055,Napa County,CA,38.5,-122.49999999965232,13.6361,4.7203
1951-12-04,1951,12,4,6055,Napa County,CA,38.5,-122.49999999965232,13.4991,4.5952
1951-12-05,1951,12,5,6055,Napa County,CA,38.5,-122.49999999965232,13.3639,4.471
1951-12-06,1951,12,6,6055,Napa County,CA,38.5,-122.49999999965232,13.2306,4.3477
1951-12-07,1951,12,7,6055,Napa County,CA,38.5,-122.49999999965232,13.0989,4.2257
1951-12-08,1951,12,8,6055,Napa County,CA,38.5,-122.49999999965232,12.9687,4.1053
1951-12-09,1951,12,9,6055,Napa County,CA,38.5,-122.49999999965232,12.84,3.9868
1951-12-10,1951,12,10,6055,Napa County,CA,38.5,-122.49999999965232,12.7126,3.8704
1951-12-11,1951,12,11,6055,Napa County,CA,38.5,-122.49999999965232,12.5863,3.7564
1951-12-12,1951,12,12,6055,Napa County,CA,38.5,-122.49999999965232,12.461,3.6451
1951-12-13,1951,12,13,6055,Napa County,CA,38.5,-122.49999999965232,12.3366,3.5367
1951-12-14,1951,12,14,6055,Napa County,CA,38.5,-122.49999999965232,12.213,3.4316
1951-12-15,1951,12,15,6055,Napa County,CA,38.5,-122.49999999965232,12.09,3.33
1951-12-16,1951,12,16,6055,Napa County,CA,38.5,-122.49999999965232,11.9676,3.2322
1951-12-17,1951,12,17,6055,Napa County,CA,38.5,-122.49999999965232,11.846,3.1382
1951-12-18,1951,12,18,6055,Napa County,CA,38.5,-122.49999999965232,11.7257,3.048
1951-12-19,1951,12,19,6055,Napa County,CA,38.5,-122.49999999965232,11.6068,2.9618
1951-12-20,1951,12,20,6055,Napa County,CA,38.5,-122.49999999965232,11.4898,2.8795
1951-12-21,1951,12,21,6055,Napa County,CA,38.5,-122.49999999965232,11.3751,2.8011
1951-12-22,1951,12,22,6055,Napa County,CA,38.5,-122.49999999965232,11.2628,2.7267
1951-12-23,1951,12,23,6055,Napa County,CA,38.5,-122.49999999965232,11.1534,2.6563
1951-12-24,1951,12,24,6055,Napa County,CA,38.5,-122.49999999965232,11.0473,2.59
